id_terraza;id_local;id_distrito_local;desc_distrito_local;id_barrio_local;desc_barrio_local;id_ndp_edificio;id_clase_ndp_edificio;id_vial_edificio;clase_vial_edificio;desc_vial_edificio;nom_edificio;num_edificio;cal_edificio;ref_catastral;Cod_Postal;coordenada_x_local;coordenada_y_local;id_tipo_acceso_local;desc_tipo_acceso_local;id_situacion_local;desc_situacion_local;secuencial_local_PC;Escalera;id_planta_agrupado;id_local_agrupado;coordenada_x_agrupacion;coordenada_y_agrupacion;rotulo;id_periodo_terraza;desc_periodo_terraza;id_situacion_terraza;desc_situacion_terraza;Superficie_ES;Superficie_RA;Fecha_confir_ult_decreto_resol;id_ndp_terraza;id_clase_ndp_terraza;id_vial;desc_clase;desc_nombre;nom_terraza;num_terraza;cal_terraza;desc_ubicacion_terraza;hora_ini_LJ_es;hora_fin_LJ_es;hora_ini_LJ_ra;hora_fin_LJ_ra;hora_ini_VS_es;hora_fin_VS_es;hora_ini_VS_ra;hora_fin_VS_ra;mesas_aux_es;mesas_aux_ra;mesas_es;mesas_ra;sillas_es;sillas_ra;mesas_altas_estacional;mesas_altas_anual;anclaje;apilamiento;ambito_ordenacion_cod;ambito_ordenacion_desc;denominacion_cod;denominacion_desc;fecha_acuerdo_delimitacion;tipo_suelo_cod;tipo_suelo_desc;separadores_moviles_menor_estacional;separadores_moviles_mayor_estacional;auxiliares_informacion_es;elem_jard_menor_estacional;elem_jard_mayor_estacional;sombrillas_es;otros_es_mobiliario;separadores_moviles_menor_anual;separadores_moviles_mayor_anual;auxiliares_informacion_ra;elem_jard_menor_anual;elem_jard_mayor_anual;sombrillas_ra;otros_ra_mobiliario;construccion_ligera_fachada_es;construccion_ligera_bordillo_es;tarima_pavimento_es;toldos_pavimento_es;sombrillas_pavimento_es;elem_separacion_menor_estacional;elem_separacion_mayor_estacional;elem_aux_apoyo_es;construccion_ligera_fachada_ra;construccion_ligera_bordillo_ra;tarima_pavimento_ra;toldos_pavimento_ra;sombrillas_pavimento_ra;elem_separacion_menor_anual;elem_separacion_mayor_anual;elem_aux_apoyo_ra;estufas_gas_es;estufas_electricas_es;aparatos_clima_es;nebulizadores_es;iluminacion_es;otros_es_elem_ind;estufas_gas_ra;estufas_electricas_ra;aparatos_clima_ra;nebulizadores_ra;iluminacion_ra;otros_ra_elem_ind;sonometro_estacional;sonometro_anual;placas_fotovoltaicas_estacional;placas_fotovoltaicas_anual;fx_carga
"1864";"130001511";13;"PUENTE DE VALLECAS  ";1301;"ENTREVIAS           ";"11090733";1;507300;"CALLE                   ";"MIGUEL DE LA ROCA                                 ";"NUM";"000014";"  ";"3006801VK4730E0002BI";28053;442960.56;4470497.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"B";;;"CAFETERÍA MAYTE";"1";"Anual";"1";"Abierta";11.10;11.10;"2015-03-24 13:29:30.293";"11090733";1;507300;"CALLE                   ";"MIGUEL DE LA ROCA                                 ";"NUM";"000014";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;5;5;10;10;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"1865";"270160206";13;"PUENTE DE VALLECAS  ";1302;"SAN DIEGO           ";"11094083";1;718500;"CALLE                   ";"SIERRA NEVADA                                     ";"NUM";"000001";"  ";"3706408VK4730F0003SK";28018;443644.56;4470433.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"B";;;"MORENO";"1";"Anual";"1";"Abierta";67.40;67.40;"2015-03-24 13:29:47.373";"11094083";1;718500;"CALLE                   ";"SIERRA NEVADA                                     ";"NUM";"000001";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;14;14;56;56;0;0;"false";"true";;;;;;1;"Suelo publico";0;0;0;0;0;2;"false";0;0;0;0;0;2;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"1866";"270162160";13;"PUENTE DE VALLECAS  ";1305;"PORTAZGO            ";"11097299";1;741600;"CALLE                   ";"TIERRUCA                                          ";"NUM";"000018";"  ";"4909804VK4740H0001WG";28018;444805.56;4470696.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"BAR ALMARAZ";"2";"Estacional";"1";"Abierta";30.49;;"2015-03-24 13:29:50.653";"11097299";1;741600;"CALLE                   ";"TIERRUCA                                          ";"NUM";"000018";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;10;0;40;0;0;;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";;;0;;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.453598"
"1867";"130001044";13;"PUENTE DE VALLECAS  ";1304;"PALOMERAS SURESTE   ";"11096155";1;787250;"CALLE                   ";"VILLALOBOS                                        ";"NUM";"000145";"  ";"4803206VK4740D0187HZ";28018;444698.56;4470061.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"12";;;"BAR MADRID";"2";"Estacional";"1";"Abierta";25.92;;"2015-03-24 13:29:54.83";"11096155";1;787250;"CALLE                   ";"VILLALOBOS                                        ";"NUM";"000145";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;8;0;32;0;0;;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.453598"
"1875";"280056024";11;"CARABANCHEL         ";1106;"BUENAVISTA          ";"31017325";1;31000175;"AVENIDA                 ";"PESETA                                            ";"NUM";"000022";" H";"5286901VK3658E0209TP";28054;435193.6;4468433.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"CAFESSIA";"1";"Anual";"1";"Abierta";29.30;15.48;"2015-03-24 14:23:04.773";"31045971";1;31000200;"CALLE                   ";"PINAR DE SAN JOSE                                 ";"NUM";"000010";" B";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;10;5;38;20;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;5;"false";0;;0;0;;3;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"1889";"40002444";4;"SALAMANCA           ";405;"LISTA               ";"11018985";1;238100;"CALLE                   ";"DIEGO DE LEON                                     ";"NUM";"000060";"  ";;28006;442615.6;4476198.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"JUANITA ME MATA";"1";"Anual";"1";"Abierta";27.20;27.20;"2015-03-25 16:51:14.777";"11018985";1;238100;"CALLE                   ";"DIEGO DE LEON                                     ";"NUM";"000060";"  ";"Acera";"08:00:00";"00:00:00";"08:00:00";"00:00:00";"08:00:00";"00:00:00";"08:00:00";"00:00:00";0;0;11;11;21;21;0;0;"true";"true";;;;;;1;"Suelo publico";0;0;0;2;0;0;"false";0;0;0;2;0;0;"false";"false";"true";"true";0;0;0;0;0;"false";"true";"true";0;0;0;0;0;0;0;0;0;0;"true";0;0;0;0;0;"true";1;1;0;0;"2025-04-25 03:30:58.27455"
"1811";"280057427";13;"PUENTE DE VALLECAS  ";1302;"SAN DIEGO           ";"11092016";1;578300;"CALLE                   ";"PEÑA GORBEA                                       ";"NUM";"000007";"  ";"3421606VK4732A0001MT";28053;443334.56;4471924.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"A";;;"BAR HOOKAH";"2";"Estacional";"1";"Abierta";111.85;;"2015-03-20 13:34:17.943";"11092016";1;578300;"CALLE                   ";"PEÑA GORBEA                                       ";"NUM";"000007";"  ";"Acera";"12:00:00";"00:00:00";;;"12:00:00";"00:00:00";;;0;0;25;0;100;0;;;"false";"false";;;;;;1;"Suelo publico";9;;0;0;;13;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.453598"
"2055";"280051185";12;"USERA               ";1203;"SAN FERMIN          ";"20141966";1;2724;"CALLE                   ";"RUTILO                                            ";"NUM";"000005";"  ";"1789702VK4618H0049BO";28041;441637.56;4468642.5;"1";"Puerta Calle";"1";"Abierto";100;;"1";"11";;;"BAR MATY CAFETERIA";"1";"Anual";"1";"Abierta";26.59;26.59;"2015-04-08 13:41:53.443";"20141972";1;2724;"CALLE                   ";"RUTILO                                            ";"NUM";"000009";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;12;12;33;33;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;2;"false";0;0;0;0;0;2;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"2061";"180000484";18;"VILLA DE VALLECAS   ";1801;"CASCO H.VALLECAS    ";"20072193";1;2246;"CALLE                   ";"FUENTIDUEÑA                                       ";"NUM";"000035";"  ";"7394614VK4679C0035XJ";28031;447208.53;4469223.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"04";;;"BAR CAFETERIA FUENTIDUEÑA";"1";"Anual";"1";"Abierta";30.90;30.90;"2015-04-08 13:59:30.343";"20072193";1;2246;"CALLE                   ";"FUENTIDUEÑA                                       ";"NUM";"000035";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;11;11;43;43;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"2070";"180000458";18;"VILLA DE VALLECAS   ";1801;"CASCO H.VALLECAS    ";"11131198";1;208600;"CALLE                   ";"CONGOSTO                                          ";"NUM";"000035";"  ";"7694104VK4679D0002YW";28031;447494.53;4469216.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"02";;;"FUENTE LAS CANALEJAS";"1";"Anual";"1";"Abierta";36.20;36.20;"2015-04-08 14:32:34.62";"11131198";1;208600;"CALLE                   ";"CONGOSTO                                          ";"NUM";"000035";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;12;12;44;44;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;2;"false";0;0;0;0;0;2;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;4;0;0;1;"true";0;4;0;0;1;"true";0;0;0;0;"2025-04-25 03:30:58.775215"
"2072";"270535225";15;"CIUDAD LINEAL       ";1501;"VENTAS              ";"11046279";1;233600;"AVENIDA                 ";"DAROCA                                            ";"NUM";"000002";"  ";"4160701VK4746A0006ZD";28017;444073.6;4475832.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"E";;;"TENDIDO 11 TABERNA";"1";"Anual";"1";"Abierta";89.30;89.30;"2015-04-09 09:26:23.91";"0";1;;;;;;;"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;27;27;100;100;;;"true";"true";;;;;;1;"Suelo publico";0;;0;0;;5;"false";0;;0;0;;5;"false";"false";"false";"false";0;2;10;;0;"false";"false";"false";0;2;2;;0;6;8;0;0;1;"false";6;8;0;0;1;"false";;;;;"2025-04-25 03:30:58.775215"
"2079";"270540722";15;"CIUDAD LINEAL       ";1503;"QUINTANA            ";"11109214";1;18900;"CALLE                   ";"ALCALA                                            ";"NUM";"000355";"  ";"5263405VK4756C0003HO";28027;445211.56;4476161.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"02";;;"IPANEMA";"1";"Anual";"1";"Abierta";9.72;5.40;"2015-04-09 09:27:11.38";"11109214";1;18900;"CALLE                   ";"ALCALA                                            ";"NUM";"000355";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;3;3;12;12;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"1812";"270532134";13;"PUENTE DE VALLECAS  ";1302;"SAN DIEGO           ";"11092009";1;578300;"CALLE                   ";"PEÑA GORBEA                                       ";"NUM";"000014";"  ";"3520207VK4732B0001EF";28053;443396.56;4471857.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"THE DRINK";"2";"Estacional";"1";"Abierta";42.00;;"2015-03-20 13:34:21.07";"11092009";1;578300;"CALLE                   ";"PEÑA GORBEA                                       ";"NUM";"000014";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;15;0;38;0;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;5;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.453598"
"1968";"280048233";8;"FUENCARRAL-EL PARDO ";803;"PEÑA GRANDE         ";"31022667";1;132800;"CALLE                   ";"CANDIDO MATEOS                                    ";"NUM";"000033";"  ";"9009601VK3890G0258FZ";28035;438986.62;4480825.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"04";;;"LA COSTA";"1";"Anual";"1";"Abierta";78.20;68.00;"2015-04-01 09:45:06.863";"20095274";1;514425;"AVENIDA                 ";"MONFORTE DE LEMOS                                 ";"NUM";"000193";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;16;16;64;64;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"1970";"80000930";8;"FUENCARRAL-EL PARDO ";806;"VALVERDE            ";"20129153";1;1427;"PLAZA                   ";"TRES OLIVOS                                       ";"NUM";"000009";"  ";;28034;441454.62;4483680.5;"1";"Puerta Calle";"4";"Cerrado";10;" ";"1";" ";;;"DAEDU";"1";"Anual";"1";"Abierta";29.74;29.74;"2015-04-01 09:45:24.19";"20052172";1;1429;"RONDA                   ";"INGENIOSO HIDALGO                                 ";"NUM";"000047";"  ";"Calle peatonal";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;11;11;22;22;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"true";"false";"false";0;0;0;0;0;"true";"false";"false";0;0;0;0;0;0;4;0;0;0;"false";0;4;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"1971";"280048623";8;"FUENCARRAL-EL PARDO ";806;"VALVERDE            ";"31012705";1;2814;"CALLE                   ";"MIRALLOS                                          ";"NUM";"000004";"  ";"3546801VK4384E8001NN";28050;443470.62;4484444.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"L43";;;"80 GRADOS";"1";"Anual";"1";"Abierta";8.00;8.00;"2015-04-01 09:45:31.387";"31012705";1;2814;"CALLE                   ";"MIRALLOS                                          ";"NUM";"000004";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;9;9;18;18;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;3;"false";0;0;0;0;0;3;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"1979";"270479594";8;"FUENCARRAL-EL PARDO ";804;"EL PILAR            ";"11046308";1;296250;"AVENIDA                 ";"EL FERROL                                         ";"NUM";"000039";"  ";"0412926VK3890H0002QY";28029;440072.62;4480617.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"02";;;"LA TOSTADERIA DE ALTAMIRA";"1";"Anual";"1";"Abierta";19.44;19.44;"2015-04-01 09:52:27.307";"11046308";1;296250;"AVENIDA                 ";"EL FERROL                                         ";"NUM";"000039";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;6;6;24;24;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"1980";"80001007";8;"FUENCARRAL-EL PARDO ";807;"MIRASIERRA          ";"31012881";1;31000142;"CALLE                   ";"MONASTERIOS DE SUSO Y YUSO                        ";"NUM";"000014";" A";"0438501VK4083H0069OT";28049;440338.62;4483731.5;"1";"Puerta Calle";"1";"Abierto";20;" ";"1";" ";;;"BEERMUT";"1";"Anual";"1";"Abierta";58.32;58.32;"2015-04-01 09:52:33.51";"31012881";1;31000142;"CALLE                   ";"MONASTERIOS DE SUSO Y YUSO                        ";"NUM";"000014";" A";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;18;18;72;72;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;8;"false";0;0;0;0;0;8;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"1987";"280048618";8;"FUENCARRAL-EL PARDO ";807;"MIRASIERRA          ";"31012160";1;31000139;"CALLE                   ";"MONASTERIO DE LAS HUELGAS                         ";"NUM";"000019";" D";"9939109VK3983H0059WI";28049;440085.62;4483872.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"04D";;;"EL PESCADOR";"1";"Anual";"1";"Abierta";61.00;42.04;"2015-04-01 09:53:14.477";"31041088";1;31000139;"CALLE                   ";"MONASTERIO DE LAS HUELGAS                         ";"NUM";"000019";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;25;18;50;36;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;2;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"1997";"280048448";8;"FUENCARRAL-EL PARDO ";806;"VALVERDE            ";"20149845";1;87100;"CALLE                   ";"MARIA TUBAU                                       ";"NUM";"000019";" A";"2749801VK4824H0097DA";28050;442476.62;4484706.5;"1";"Puerta Calle";"1";"Abierto";100;;"1";"08";;;"LUSO";"1";"Anual";"1";"Abierta";37.00;37.00;"2015-04-01 09:57:10.91";"20057135";1;1837;"CALLE                   ";"FEDERICO MOMPOU                                   ";"NUM";"000006";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;12;12;48;48;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;3;0;1;0;"false";0;3;0;1;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"2004";"270543240";8;"FUENCARRAL-EL PARDO ";806;"VALVERDE            ";"31006897";1;2798;"AVENIDA                 ";"CAMINO DE SANTIAGO                                ";"NUM";"000045";" A";"3145501VK4384E0399UJ";28050;443125.62;4484401.5;"1";"Puerta Calle";"1";"Abierto";40;;"1";"04";;;"THE CHATTER CAFE";"1";"Anual";"1";"Abierta";35.64;29.16;"2015-04-01 10:00:59.733";"31045161";1;2790;"AVENIDA                 ";"SANTO DOMINGO DE LA CALZADA                       ";"NUM";"000031";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;11;9;44;36;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;2;0;6;"false";0;0;0;2;0;4;"false";"false";"false";"false";0;0;5;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"2012";"285016382";8;"FUENCARRAL-EL PARDO ";803;"PEÑA GRANDE         ";"31028608";1;322600;"CAMINO                  ";"GANAPANES                                         ";"NUM";"000001";" A";"9404206VK3890C0035OI";28035;439380.62;4480184.5;"1";"Puerta Calle";"1";"Abierto";70;;"1";"01";;;"BAR EL ROMPIDO";"1";"Anual";"1";"Abierta";75.52;75.52;"2015-04-01 10:01:47.587";"31028608";1;322600;"CAMINO                  ";"GANAPANES                                         ";"NUM";"000001";" A";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;19;19;68;68;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"2021";"270442724";13;"PUENTE DE VALLECAS  ";1301;"ENTREVIAS           ";"11142401";1;576100;"CALLE                   ";"PEIRONCELY                                        ";"NUM";"000048";"  ";"3105820VK4730E0001IU";28053;443014.56;4470229.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"RESTAURANTE PARRILLA LOS GIRASOLES";"1";"Anual";"1";"Abierta";35.12;35.12;"2015-04-07 10:41:49.19";"11142401";1;576100;"CALLE                   ";"PEIRONCELY                                        ";"NUM";"000048";"  ";"Plaza peatonal";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;10;10;32;32;;;"false";"false";;;;;;1;"Suelo publico";10;;0;0;;0;"false";10;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"2022";"270356362";8;"FUENCARRAL-EL PARDO ";803;"PEÑA GRANDE         ";"11045419";1;141550;"AVENIDA                 ";"CARDENAL HERRERA ORIA                             ";"NUM";"000248";"  ";"8916918VK3881F0003KW";28035;438884.62;4481415.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"03";;;"MESON LOS GRANAINOS";"1";"Anual";"1";"Abierta";41.12;41.12;"2015-04-07 11:50:12.723";"11045419";1;141550;"AVENIDA                 ";"CARDENAL HERRERA ORIA                             ";"NUM";"000248";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;14;14;54;54;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"2029";"270314639";8;"FUENCARRAL-EL PARDO ";804;"EL PILAR            ";"11046487";1;601800;"CALLE                   ";"PONFERRADA                                        ";"NUM";"000026";"  ";"9708124VK3890H0004KI";28029;439671.62;4480738.5;"1";"Puerta Calle";"1";"Abierto";40;;"1";"04";;;"RESTAURANTE ROSI";"1";"Anual";"1";"Abierta";140.81;53.97;"2015-04-07 11:51:03.087";"11046487";1;601800;"CALLE                   ";"PONFERRADA                                        ";"NUM";"000026";"  ";"Calle peatonal";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;32;12;128;48;0;0;"true";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;1;"false";0;0;0;0;1;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"2036";"270406878";1;"CENTRO              ";104;"JUSTICIA            ";"11004256";1;633005;"PASEO                   ";"RECOLETOS                                         ";"NUM";"000021";"  ";"1350210VK4715A0001YW";28004;441263.6;4474844.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"IZ";;;"GRAN CAFE DE GIJON";"1";"Anual";"1";"Abierta";27.14;27.14;"2015-04-07 13:18:19.163";"11004256";1;633005;"PASEO                   ";"RECOLETOS                                         ";"NUM";"000021";"  ";"Bulevar";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;12;12;48;48;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;4;"false";0;;0;0;;4;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"2038";"10000003";1;"CENTRO              ";104;"JUSTICIA            ";"11005235";1;92900;"CALLE                   ";"BARCELO                                           ";"NUM";"000005";"  ";"0655407VK4705F8011NN";28004;440554.6;4475338.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"03";;;"VITACA";"1";"Anual";"1";"Abierta";6.48;6.48;"2015-04-07 13:18:33.267";"11005235";1;92900;"CALLE                   ";"BARCELO                                           ";"NUM";"000005";"  ";"Acera";"10:00:00";"00:30:00";"10:00:00";"23:00:00";"10:00:00";"01:30:00";"10:00:00";"23:00:00";0;0;2;2;8;8;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
