id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,nombre,valoracion,bedrooms,beds,baths
925139173717398283,Rental unit in Sevilla · 1 bedroom · 1 bed · 1 bath,255965780,***CheckINN,Casco Antiguo,San Bartolomé,37.3906888428571,-5.987590907968514,Entire home/apt,131.0,2,1,2023-09-30,0.33,33,139,1,VFT/SE/10333,Rental unit in Sevilla,,1,1,1
828146577007079543,casa particular in Sevilla · 5.0 · 2 bedrooms · 7 beds · 1.5 baths,4225637,Tess,Casco Antiguo,Santa Cruz,37.38567985884594,-5.989508419361304,Entire home/apt,217.0,2,3,2023-08-20,0.53,1,0,3,VFT/SE/10251,casa particular in Sevilla,5.0,2,7,1.5
849109696414498048,Rental unit in Sevilla · 4.85 · 3 bedrooms · 5 beds · 2 baths,182169184,Maria Elena,Casco Antiguo,Arenal,37.3844411,-5.9940012,Entire home/apt,193.0,2,39,2023-12-27,4.57,49,267,39,VFT/SE/08504,Rental unit in Sevilla,4.85,3,5,2
1039627921173135617,Rental unit in Sevilla · New · 2 bedrooms · 2 beds · 1 bath,50308031,Amparo,Casco Antiguo,Arenal,37.384157949648746,-5.996430139833911,Entire home/apt,69.0,1,0,,,1,26,0,VFT/SE/11877,Rental unit in Sevilla,,,2,2
959842040912307195,Rental unit in Sevilla · New · 2 bedrooms · 3 beds · 2 baths,434103854,Carmen,Casco Antiguo,Santa Cruz,37.38718934729396,-5.992855756951852,Entire home/apt,305.0,1,0,,,1,246,0,VFT/SE/08846,Rental unit in Sevilla,,,2,3
52862320,Rental unit in Sevilla · 4.80 · 3 bedrooms · 5 beds · 2 baths,19236788,Javier,Casco Antiguo,Alfalfa,37.38882,-5.99469,Entire home/apt,320.0,2,60,2023-11-27,2.36,1,198,19,VFT/SE/08243,Rental unit in Sevilla,4.80,3,5,2
22093554,Rental unit in Sevilla · 4.29 · 1 bedroom · 2 beds · 1 bath,89331773,Veoapartment,Casco Antiguo,Santa Cruz,37.38806,-5.99266,Entire home/apt,89.0,1,48,2023-11-20,0.66,38,331,14,VFT/SE/02986,Rental unit in Sevilla,4.29,1,2,1
887049295846643685,Serviced apartment in Sevilla · 3.83 · 1 bedroom · 3 beds · 1 bath,3908345,Alfredo,San Pablo - Santa Justa,Zodiaco,37.40148560969336,-5.969555215078361,Private room,45.0,1,6,2023-12-09,3.67,4,264,6,CTC-2018201439,Serviced apartment in Sevilla,3.83,1,3,1
916489844484340617,Rental unit in Sevilla · Studio · 2 beds · 1 bath,170512874,Esther,Casco Antiguo,San Bartolomé,37.38771586905349,-5.986502918949838,Entire home/apt,139.0,2,2,2023-10-19,0.58,92,310,2,VFT/SE/09297,Rental unit in Sevilla,,,2,1
33798933,Rental unit in Sevilla · 4.71 · 2 bedrooms · 2 beds · 1 bath,118796113,Pepe Y Maru,Casco Antiguo,San Bartolomé,37.38848,-5.98598,Entire home/apt,126.0,2,107,2023-11-27,1.87,37,37,37,VFT/SE/05756,Rental unit in Sevilla,4.71,2,2,1
1050566483421646787,Hotel in Sevilla · New · 1 bedroom · 3 beds · 1 bath,385466882,Mariano,Casco Antiguo,Santa Catalina,37.39278503801776,-5.986764991401672,Private room,211.0,1,0,,,2,335,0,H-SE-00586,Hotel in Sevilla,,,1,3
1018303199950180154,Rental unit in Sevilla · New · 3 bedrooms · 5 beds · 3 baths,539878876,Luis,Casco Antiguo,San Bartolomé,37.3897847,-5.9875246,Entire home/apt,232.0,2,2,2023-12-10,1.5,5,82,2,CTC-2023264062,Rental unit in Sevilla,,,3,5
26418803,Rental unit in Sevilla · 4.84 · 3 bedrooms · 4 beds · 1 bath,161313957,Antonio,Macarena - Norte,Aeropuerto Viejo,37.40954,-5.96541,Entire home/apt,140.0,2,50,2023-11-19,0.78,1,78,7,VFT/SE/04160,Rental unit in Sevilla,4.84,3,4,1
842472462867156548,Rental unit in Sevilla · 1 bedroom · 2 beds · 1 bath,111692752,Holi- Rent,Casco Antiguo,San Bartolomé,37.391068,-5.986495,Entire home/apt,190.0,1,1,2023-12-10,1.0,22,290,1,VFT/SE/03951,Rental unit in Sevilla,,1,2,1
1007862859859689977,Rental unit in Sevilla · 5.0 · 1 bedroom · 1 bed · 1 bath,145526230,Daklenny R.,Macarena,El Rocío,37.4080642,-5.9826111,Private room,25.0,1,4,2023-12-10,1.94,1,87,4,Exempt,Rental unit in Sevilla,5.0,1,1,1
773880001020235385,casa particular in Sevilla · 1 bedroom · 1 bed · 1 private bath,29227332,Ana María,Casco Antiguo,Santa Cruz,37.3845,-5.99041,Private room,221.0,1,2,2022-12-30,0.16,3,359,1,VFT/SE/05157,casa particular in Sevilla,,1,1,1
46595201,Rental unit in Sevilla · 4.81 · 1 bedroom · 4 beds · 1 bath,168912686,Rosario,Casco Antiguo,San Bartolomé,37.388,-5.98908,Entire home/apt,150.0,3,30,2023-12-11,1.17,1,0,13,VFT/SE/03310,Rental unit in Sevilla,4.81,1,4,1
11300569,Rental unit in Sevilla · 4.90 · 1 bedroom · 2 beds · 1 private bath,48416521,Blanca,Casco Antiguo,Santa Cruz,37.38619,-5.98978,Private room,98.0,2,335,2023-12-26,3.55,3,340,39,VFT/SE/03803,Rental unit in Sevilla,4.90,1,2,1
782038700684784548,Rental unit in Sevilla · 4.44 · 2 bedrooms · 4 beds · 2 baths,410135549,Karina,Casco Antiguo,Alfalfa,37.3885394754372,-5.9922004491090775,Entire home/apt,268.0,1,9,2023-12-10,0.74,1,171,9,VFT/SE/01674,Rental unit in Sevilla,4.44,2,4,2
871772189446615304,Rental unit in Sevilla · 1 bedroom · 3 beds · 1 bath,287871445,Juan Y,Casco Antiguo,Santa Catalina,37.39386695343824,-5.984917145798185,Entire home/apt,154.0,2,2,2023-10-02,0.27,60,95,2,VFT/SE/10823,Rental unit in Sevilla,,1,3,1
27727702,Rental unit in Sevilla · 4.82 · 1 bedroom · 3 beds · 1 bath,172673007,Juanlu,Casco Antiguo,Arenal,37.38546,-5.99681,Entire home/apt,96.0,2,82,2023-10-02,1.28,3,328,1,vtf/se/04058,Rental unit in Sevilla,4.82,1,3,1
957913273861447960,Rental unit in Sevilla · 4.75 · 3 bedrooms · 5 beds · 2 baths,860055,Maria,Casco Antiguo,Santa Cruz,37.38541,-5.99116,Entire home/apt,180.0,3,4,2023-10-31,1.36,27,226,4,VFT/SE/06314,Rental unit in Sevilla,4.75,3,5,2
761345075111247747,Serviced apartment in Sevilla · 5.0 · Studio · 2 beds · 1 bath,487828735,NQn Apartments,Casco Antiguo,Alfalfa,37.392430844047546,-5.994709319049076,Entire home/apt,196.0,1,31,2023-11-11,2.84,7,342,31,CTC2022257575,Serviced apartment in Sevilla,5.0,,2,1
883102091254007575,Rental unit in Sevilla · 1 bedroom · 2 beds · 1 bath,164303953,Alberto,Casco Antiguo,Alfalfa,37.39020571943468,-5.993889570236206,Entire home/apt,157.0,1,0,,,2,249,0,VFT/SE/10308,Rental unit in Sevilla,,1,2,1
934095854072367173,Rental unit in Sevilla · 4.57 · 1 bedroom · 1 bed · 1 shared bath,81845940,Rosario,Casco Antiguo,San Vicente,37.395201126304976,-5.998851633612312,Private room,36.0,2,14,2023-12-11,3.72,1,352,14,Exempt,Rental unit in Sevilla,4.57,1,1,1
23921421,Rental unit in Sevilla · 4.84 · 1 bedroom · 1 bed · 1 bath,123493257,Magno Apartments,Casco Antiguo,"Encarnación, Regina",37.39305,-5.99255,Entire home/apt,151.0,1,153,2022-09-06,2.18,25,109,0,VFT/SE/03518,Rental unit in Sevilla,4.84,1,1,1
1000248204468142293,Rental unit in Sevilla · 1 bedroom · 2 beds · 1 shared bath,522720722,Nicol,Casco Antiguo,"Encarnación, Regina",37.39325738468327,-5.997652880543664,Private room,55.0,1,2,2023-10-29,0.85,6,360,2,Exempt,Rental unit in Sevilla,,1,2,1
1004250625037591519,Home in Sevilla · 4.58 · 1 bedroom · 1 bed · 1 bath,122504047,Eduardo,Casco Antiguo,San Vicente,37.3950818,-5.9988563,Private room,52.0,1,12,2023-12-08,5.63,7,223,12,VFT/SE/03622,Home in Sevilla,4.58,1,1,1
20854917,Rental unit in Sevilla · 1 bedroom · 1 bed · 1 bath,137959507,The Zentral,Casco Antiguo,Arenal,37.386360736873655,-5.999525535706173,Entire home/apt,148.0,1,2,2023-08-31,0.03,33,267,1,A/SE/00218,Rental unit in Sevilla,,1,1,1
597149285602281918,Home in Sevilla · 4.35 · 1 bedroom · 1 bed · 1 shared bath,247582946,Francisco Javier,Casco Antiguo,San Lorenzo,37.4007,-5.99726,Shared room,34.0,2,62,2023-11-05,3.01,2,117,41,VFT/SE/09427,Home in Sevilla,4.35,1,1,1
17943249,Loft in Sevilla · 4.85 · Studio · 2 beds · 1 bath,3173171,Joaquín Y Natalia,Casco Antiguo,Alfalfa,37.39219,-5.99476,Entire home/apt,181.0,2,396,2023-12-21,4.86,32,60,62,A/SE/00268,Loft in Sevilla,4.85,,2,1
39646268,Rental unit in Sevilla · 4.24 · 3 bedrooms · 4 beds · 1 bath,133572634,Raphaëlle,Macarena,Pio XII,37.40549,-5.97888,Entire home/apt,125.0,3,20,2023-12-10,0.4,1,0,7,CTC-2019185707,Rental unit in Sevilla,4.24,3,4,1
847784048109302669,Rental unit in Sevilla · 4.0 · 1 bedroom · 1 bed · 1 bath,269512747,Juanmi Y Laura,Casco Antiguo,Arenal,37.38842647182835,-5.997838298544384,Entire home/apt,114.0,2,5,2023-12-09,1.56,28,73,5,VFT/SE/04344,Rental unit in Sevilla,4.0,1,1,1
794938962887167790,Rental unit in Sevilla · 1 bedroom · 3 beds · 1 bath,493628439,José Manuel,Casco Antiguo,San Bartolomé,37.3861009,-5.987995799999999,Entire home/apt,180.0,2,0,,,9,307,0,A/SE/00079,Rental unit in Sevilla,,1,3,1
760788486300684205,Serviced apartment in Sevilla · 5.0 · 2 bedrooms · 4 beds · 2 baths,487828735,NQn Apartments,Casco Antiguo,Alfalfa,37.392388224010325,-5.994720047885136,Entire home/apt,280.0,1,9,2023-11-18,0.86,7,204,9,CTC2022257575,Serviced apartment in Sevilla,5.0,2,4,2
1024384436383241513,Rental unit in Sevilla · New · 1 bedroom · 2 beds · 1 bath,350850417,Sevilla Hosting,Los Remedios,Los Remedios,37.3766822,-5.996622899999999,Entire home/apt,141.0,1,1,2023-12-19,1.0,19,332,1,VFT/SE/11290,Rental unit in Sevilla,,,1,2
37549344,Home in Sevilla · 4.94 · 2 bedrooms · 3 beds · 1 private bath,248581177,Manuel,Triana,Triana Este,37.37817,-6.00681,Private room,65.0,2,31,2023-05-02,0.6,1,124,5,VFT/SE/05617,Home in Sevilla,4.94,2,3,1
853007592079211995,Rental unit in Sevilla · 4.58 · 2 bedrooms · 3 beds · 1 bath,349602666,Juan Pedro,Cerro - Amate,Rochelambert,37.37252423759132,-5.955041721975668,Entire home/apt,113.0,3,26,2023-12-09,2.92,1,164,26,CTC-2023064717,Rental unit in Sevilla,4.58,2,3,1
940632,Rental unit in Seville · 1 bedroom · 1 bed · 1 bath,4813585,Francisco,Casco Antiguo,San Gil,37.4017,-5.99501,Entire home/apt,126.0,2,1,2023-05-21,0.13,22,283,1,A/SE/00094,Rental unit in Seville,,1,1,1
40190092,Rental unit in Sevilla · 4.88 · 2 bedrooms · 3 beds · 2 baths,254272282,Maria Elena,Casco Antiguo,Santa Cruz,37.38364,-5.9928,Entire home/apt,525.0,2,134,2023-12-22,2.71,3,326,29,VFT/SE/05563,Rental unit in Sevilla,4.88,2,3,2
739108264098537567,Rental unit in Sevilla · 4.59 · 1 bedroom · 2 beds · 1 bath,468355642,Karina,Triana,Triana Casco Antiguo,37.38131863479374,-6.000170880026951,Entire home/apt,89.0,1,56,2023-12-05,3.88,11,75,42,VFT/SE/10101,Rental unit in Sevilla,4.59,1,2,1
39519330,Rental unit in Sevilla · 4.41 · 2 bedrooms · 4 beds · 1 bath,243308448,Fabio,Casco Antiguo,San Vicente,37.3961,-6.0009,Entire home/apt,106.0,4,91,2023-12-09,1.81,32,83,32,VFT/SE/01193,Rental unit in Sevilla,4.41,2,4,1
45493638,Rental unit in Sevilla · 4.73 · 1 bedroom · 1 bed · 1 bath,51048225,Sevilla,Casco Antiguo,Santa Cruz,37.38328,-5.99494,Entire home/apt,82.0,2,92,2023-12-10,2.38,95,274,38,VFT /SE/04187,Rental unit in Sevilla,4.73,1,1,1
42067893,Rental unit in Sevilla · 4.69 · 2 bedrooms · 3 beds · 1 bath,80677871,Alejandro,Triana,Triana Este,37.38289,-6.00624,Entire home/apt,80.0,2,225,2023-12-16,4.78,4,0,78,VFT/SE/07416,Rental unit in Sevilla,4.69,2,3,1
50957705,Rental unit in Sevilla · 4.85 · 1 bedroom · 1 bed · 1 bath,45344011,Gloria,San Pablo - Santa Justa,San Pablo A y B,37.39427,-5.96493,Private room,31.0,1,92,2023-12-11,3.11,2,87,37,VFT/SE/01538,Rental unit in Sevilla,4.85,1,1,1
17579724,Rental unit in Sevilla · 4.73 · 1 bedroom · 1 bed · 1 bath,119408720,Álvaro,Casco Antiguo,San Gil,37.40195,-5.99336,Entire home/apt,71.0,2,158,2023-11-04,1.93,4,320,14,VFT/SE/03513,Rental unit in Sevilla,4.73,1,1,1
937471293463220926,casa particular in Sevilla · 5.0 · 1 bedroom · 1 bed · 1 shared bath,203240446,Mac,Este - Alcosa - Torreblanca,no asignado,37.40825645599092,-5.927670792509893,Private room,40.0,1,10,2023-11-26,2.88,2,166,10,Exempt,casa particular in Sevilla,5.0,1,1,1
596330819848961954,Condo in Sevilla · 4.91 · 1 bedroom · 2 beds · 1 bath,6588832,Jose Luis,Casco Antiguo,San Vicente,37.39431,-6.00144,Entire home/apt,202.0,2,67,2023-12-19,3.22,30,142,37,VFT/SE/08712,Condo in Sevilla,4.91,1,2,1
38900518,Condo in Sevilla · 4.88 · 1 bedroom · 1 bed · 1.5 shared baths,125354363,Alejandro,San Pablo - Santa Justa,Las Huertas,37.39709,-5.96889,Private room,50.0,1,51,2023-12-11,1.0,2,357,16,Exempt,Condo in Sevilla,4.88,1,1,1.5
44320945,Rental unit in Sevilla · 4.63 · 1 bedroom · 1 bed · 1 bath,242344266,GotoSeville,Casco Antiguo,San Gil,37.40152,-5.99329,Entire home/apt,108.0,2,8,2023-11-20,0.42,15,290,6,ctc-2020126974,Rental unit in Sevilla,4.63,1,1,1
42104255,Rental unit in Sevilla · 4.77 · Studio · 1 bed · 1 shared bath,72624485,Oscar,Macarena,"Hermandades, La Carrasca",37.40992,-5.98221,Private room,31.0,1,26,2023-11-12,1.1,3,358,17,Exempt,Rental unit in Sevilla,4.77,,1,1
795413693596723794,Rental unit in Sevilla · 4.61 · 1 bedroom · 3 beds · 1 bath,156012610,Eugenia,Casco Antiguo,San Vicente,37.3938074,-6.0006343,Entire home/apt,79.0,2,53,2023-12-23,4.75,6,0,53,vtf/se/03681,Rental unit in Sevilla,4.61,1,3,1
857755660833807837,Rental unit in Sevilla · 4.25 · 3 bedrooms · 4 beds · 1 bath,63098625,Donkey,Casco Antiguo,San Gil,37.40147827676398,-5.994461468033336,Entire home/apt,199.0,2,4,2023-11-15,0.48,14,51,4,VFT/SE/01819,Rental unit in Sevilla,4.25,3,4,1
852253203850980892,Rental unit in Sevilla · 4.38 · 1 bedroom · 1 bed · 1 shared bath,132812880,Amalia,Triana,Triana Este,37.38074113285923,-6.003286283659135,Private room,59.0,2,7,2023-10-08,0.79,2,0,7,Exempt,Rental unit in Sevilla,4.38,1,1,1
837618551026351615,Rental unit in Sevilla · 4.69 · 1 bedroom · 1 bed · 1 shared bath,55860325,Isa,Macarena,Villegas,37.4097023,-5.9775778,Private room,28.0,1,28,2023-11-15,3.4,2,0,28,Exempt,Rental unit in Sevilla,4.69,1,1,1
904946,Rental unit in Seville · 4.50 · 2 bedrooms · 3 beds · 1 bath,4813585,Francisco,Casco Antiguo,San Lorenzo,37.40187,-5.99723,Entire home/apt,182.0,2,7,2023-04-09,0.05,22,286,1,A/SE/00094,Rental unit in Seville,4.50,2,3,1
19980937,Rental unit in Sevilla · 4.94 · 3 bedrooms · 5 beds · 2 baths,141709531,Isabelle,Casco Antiguo,Santa Cruz,37.38339,-5.99309,Entire home/apt,174.0,3,163,2023-12-15,2.12,2,173,35,VFT/SE/02406,Rental unit in Sevilla,4.94,3,5,2
24824352,Home in Sevilla · 4.33 · 1 bedroom · 1 bed · 1.5 shared baths,172708476,Rafaela,Este - Alcosa - Torreblanca,"Colores, Entreparques",37.38545,-5.90676,Private room,46.0,1,11,2023-10-13,0.17,4,0,3,VFT20621,Home in Sevilla,4.33,1,1,1.5
27806474,Rental unit in Sevilla · 4.68 · 3 bedrooms · 4 beds · 1 bath,209971309,Gabriel,Triana,Triana Oeste,37.38331,-6.01016,Entire home/apt,79.0,2,105,2023-12-09,1.64,1,0,28,VFT/SE/05296,Rental unit in Sevilla,4.68,3,4,1
989926769982278541,Rental unit in Sevilla · 4.56 · 1 bedroom · 2 beds · 1 shared bath,371380202,M Carmen,Triana,Triana Este,37.3827522,-6.0055292,Private room,361.0,1,9,2023-12-11,3.91,22,87,9,VFT/06564,Rental unit in Sevilla,4.56,1,2,1
28124817,Rental unit in Sevilla · 4.73 · 2 bedrooms · 5 beds · 2 baths,47440254,Juan Antonio,Triana,Triana Este,37.37957,-5.99994,Entire home/apt,98.0,2,45,2023-12-10,0.71,1,215,7,CTC-2018111666,Rental unit in Sevilla,4.73,2,5,2
861283846941820945,Rental unit in Sevilla · 1 bedroom · 1 bed · 1 bath,508314349,Israel,Triana,Triana Oeste,37.38576230700859,-6.012208615344236,Entire home/apt,132.0,2,2,2023-10-21,0.25,1,26,2,VFT/SE/10749,Rental unit in Sevilla,,1,1,1
51477084,Condo in Sevilla · 4.44 · 1 bedroom · 1 bed · 1 shared bath,28925912,Mercedes,Macarena,"Hermandades, La Carrasca",37.40783,-5.97983,Private room,25.0,1,50,2023-12-12,1.75,3,178,32,Exempt,Condo in Sevilla,4.44,1,1,1
719501662229920189,Rental unit in Sevilla · 4.67 · 1 bedroom · 1 bed · 1 shared bath,69522149,Rodrigo,Macarena,"La Paz, Las Golondrinas",37.411771389573694,-5.987353026866914,Private room,25.0,2,9,2023-10-26,0.59,1,56,4,Exempt,Rental unit in Sevilla,4.67,1,1,1
836010337412288102,Rental unit in Sevilla · 4.56 · 1 bedroom · 1 bed · 1 bath,46394873,Jimena,San Pablo - Santa Justa,San Pablo C,37.39717159803872,-5.964750001498677,Entire home/apt,69.0,1,16,2023-11-26,1.68,1,350,16,Exempt,Rental unit in Sevilla,4.56,1,1,1
871074231797655314,Rental unit in Sevilla · 5.0 · 1 bedroom · 1 bed · 1 shared bath,510356560,Doris,Macarena - Norte,San Matías,37.4044516,-5.9664733,Private room,38.0,1,4,2023-09-10,0.59,1,256,4,VFT/SE/10847,Rental unit in Sevilla,5.0,1,1,1
33133859,Rental unit in Sevilla · 4.84 · 3 bedrooms · 3 beds · 1 bath,8425077,Antonio,Triana,Triana Oeste,37.38903,-6.00949,Entire home/apt,134.0,2,122,2023-12-17,2.13,1,73,60,CTC-2019030002,Rental unit in Sevilla,4.84,3,3,1
23220766,Rental unit in Sevilla · 1 bedroom · 2 beds · 1 bath,162296324,Juan María,Triana,Triana Casco Antiguo,37.38608,-6.00577,Entire home/apt,142.0,1,2,2019-10-14,0.03,12,265,0,,Rental unit in Sevilla,,1,2,1
16459278,Rental unit in Sevilla · 4.82 · 1 bedroom · 1 bed · 1 bath,107982655,José,Triana,Triana Casco Antiguo,37.384765625,-6.004507064819336,Entire home/apt,89.0,1,17,2020-02-15,0.2,1,108,0,VFT/SE/01392,Rental unit in Sevilla,4.82,1,1,1
607282889188890210,Rental unit in Sevilla · 1 bedroom · 4 beds · 1 bath,88152191,Leticia,San Pablo - Santa Justa,Huerta de Santa Teresa,37.39019,-5.9688,Entire home/apt,73.0,2,1,2022-05-19,0.05,1,57,0,VFT/SE/02017,Rental unit in Sevilla,,1,4,1
602765766290645766,Rental unit in Sevilla · 4.85 · 2 bedrooms · 3 beds · 1 bath,41720508,Diego,Triana,Triana Oeste,37.389397,-6.00997,Entire home/apt,269.0,1,13,2023-10-31,0.68,4,118,7,VFT/SE/09401,Rental unit in Sevilla,4.85,2,3,1
26522977,Rental unit in Sevilla · 4.94 · 1 bedroom · 1 bed · 1 bath,167759103,Jose,Triana,Barrio León,37.37996,-6.01321,Entire home/apt,76.0,2,34,2023-11-06,0.51,3,227,6,VFT/SE/03715,Rental unit in Sevilla,4.94,1,1,1
43839361,Rental unit in Sevilla · 1 bedroom · 1 bed · 1 bath,251570042,Verónica,Triana,Triana Casco Antiguo,37.38505,-6.00131,Entire home/apt,116.0,2,0,,,1,72,0,VFT/SE/06137,Rental unit in Sevilla,,1,1,1
609225992734841543,Rental unit in Sevilla · 5.0 · 1 bedroom · 1 bed · 1 bath,29031447,Javier,Triana,Triana Casco Antiguo,37.38423,-6.00136,Entire home/apt,95.0,2,3,2023-07-16,0.2,1,150,1,CTC-2022077117,Rental unit in Sevilla,5.0,1,1,1
24825576,Home in Sevilla · 4.56 · Studio · 4 beds · 1 shared bath,172708476,Rafaela,Este - Alcosa - Torreblanca,"Colores, Entreparques",37.38467,-5.90515,Private room,46.0,1,9,2023-05-22,0.14,4,365,1,VFT20621,Home in Sevilla,4.56,,4,1
734080678195111720,Home in Valdezorras · 1 bedroom · 1 bed · 1 private bath,108026899,Paqui,Macarena - Norte,Valdezorras,37.43121,-5.92613,Private room,69.0,2,2,2023-05-05,0.14,1,331,1,VFT/SE/09331,Home in Valdezorras,,1,1,1
710669563273084172,Rental unit in Sevilla · 4.64 · 2 bedrooms · 3 beds · 1 bath,478391076,Salma,San Pablo - Santa Justa,San José Obrero,37.3968,-5.97616,Entire home/apt,109.0,1,73,2023-12-08,4.63,1,314,48,VFT/SE/09967,Rental unit in Sevilla,4.64,2,3,1
16753028,Rental unit in Sevilla · 4.79 · 1 bedroom · 1 bed · 1 shared bath,45344011,Gloria,San Pablo - Santa Justa,San Pablo C,37.3953,-5.96221,Private room,36.0,1,133,2023-12-13,1.6,2,89,26,VFT/SE/01538,Rental unit in Sevilla,4.79,1,1,1
22174039,Home in Sevilla · 4.80 · 1 bedroom · 1 bed · 1 shared bath,125354363,Alejandro,San Pablo - Santa Justa,Las Huertas,37.39655,-5.96898,Private room,76.0,1,49,2023-12-11,0.94,2,362,14,Exempt,Home in Sevilla,4.80,1,1,1
19691280,Rental unit in Sevilla · 4.71 · 1 bedroom · 2 beds · 1.5 shared baths,138709001,Rosario,Sur,"Tiro de Línea, Santa Genoveva",37.36863,-5.977,Private room,60.0,2,112,2023-12-10,1.47,2,357,25,A01004551,Rental unit in Sevilla,4.71,1,2,1.5
729367575913659049,Condo in Sevilla · 4.90 · 3 bedrooms · 3 beds · 2 baths,76896066,Rakie And Joe,Triana,Triana Casco Antiguo,37.3859,-6.00641,Entire home/apt,100.0,1,123,2023-12-28,8.66,1,0,109,Exempt,Condo in Sevilla,4.90,3,3,2
693993580659585484,Home in Sevilla · 4.57 · 1 bedroom · 2 beds · 2.5 shared baths,466346745,Casa Xanadu,Nervión,La Buhaira,37.38216,-5.97473,Private room,90.0,2,7,2023-05-19,0.45,7,289,4,Exempt,Home in Sevilla,4.57,1,2,2.5
870928522494876434,Bed and breakfast in Sevilla · 1 bedroom · 1 bed · 2 baths,510260001,Manuel,Nervión,La Buhaira,37.3791592,-5.971958,Private room,45.0,3,1,2023-05-10,0.13,3,87,1,Exempt,Bed and breakfast in Sevilla,,1,1,2
50636677,Loft in Sevilla · 4.62 · 1 bedroom · 1 bed · 1 bath,5321926,Marta And Carlos,Triana,Triana Este,37.37959,-6.00495,Entire home/apt,99.0,1,59,2023-12-07,2.15,5,0,43,VFT/SE/07846,Loft in Sevilla,4.62,1,1,1
51196342,Loft in Sevilla · 4.60 · 1 bedroom · 2 beds · 1 bath,278494211,Sara,Triana,Triana Este,37.37952,-6.00122,Entire home/apt,86.0,2,5,2023-06-05,0.27,1,315,3,VFT/SE/06051,Loft in Sevilla,4.60,1,2,1
603361990724011755,Rental unit in Sevilla · 4.71 · 2 bedrooms · 3 beds · 1 shared bath,76266552,Carmen,Cerro - Amate,Juan XXIII,37.3749,-5.95241,Private room,48.0,1,14,2023-11-17,0.69,8,90,6,Exempt,Rental unit in Sevilla,4.71,2,3,1
15440991,Rental unit in Sevilla · 4.80 · 1 bedroom · 1 bed · 1 private bath,99026618,Nora,Nervión,La Calzada,37.38984,-5.97599,Private room,35.0,2,229,2023-11-28,2.61,1,63,30,VFT/SE/04568,Rental unit in Sevilla,4.80,1,1,1
1025218491442531511,Home in Sevilla · New · 2 bedrooms · 3 beds · 2 baths,520796541,Sebastián Alejandro,Triana,Triana Oeste,37.38576,-6.01105,Entire home/apt,500.0,2,0,,,2,269,0,VFT/SE/09713,Home in Sevilla,,,2,3
765761905811388977,Rental unit in Sevilla · 3.88 · 2 bedrooms · 3 beds · 1 bath,488191898,Francisco Miguel,Triana,Triana Este,37.3792,-6.0061,Entire home/apt,129.0,1,8,2023-12-08,0.72,1,142,8,VFT/SE/10030,Rental unit in Sevilla,3.88,2,3,1
899973768343897273,Rental unit in Sevilla · 4.93 · 1 bedroom · 1 bed · 1 bath,37931647,Lucia,Los Remedios,Los Remedios,37.37170190831499,-5.997187619498396,Entire home/apt,65.0,1,29,2023-12-28,4.16,1,0,29,VFT/SE/11054,Rental unit in Sevilla,4.93,1,1,1
38986728,Loft in Sevilla · 4.81 · 1 bedroom · 2 beds · 1 bath,35659996,Antonio F,San Pablo - Santa Justa,San José Obrero,37.39475,-5.9799,Entire home/apt,70.0,2,201,2023-12-10,3.89,5,0,67,VFT/SE/06422,Loft in Sevilla,4.81,1,2,1
594190605605218957,Rental unit in Sevilla · 4.72 · Studio · 1 bed · 1 bath,121635201,María E Iván,Triana,Triana Casco Antiguo,37.38086,-5.9999,Entire home/apt,67.0,2,130,2023-12-17,6.19,5,0,78,VTF/SE/08854,Rental unit in Sevilla,4.72,,1,1
559198085790738445,Rental unit in Sevilla · 4.79 · 3 bedrooms · 3 beds · 1 bath,51048225,Sevilla,Triana,Triana Casco Antiguo,37.38688,-6.00746,Entire home/apt,111.0,1,43,2023-12-09,1.9,95,296,28,VFT/SE/08835,Rental unit in Sevilla,4.79,3,3,1
5292930,Rental unit in Sevilla · 4.83 · 1 bedroom · 2 beds · 1 bath,1920069,Manuela,Triana,Triana Casco Antiguo,37.38364,-6.00365,Entire home/apt,89.0,2,347,2023-12-08,3.21,2,231,31,VFT/SE/00989,Rental unit in Sevilla,4.83,1,2,1
838083391331352322,Rental unit in Sevilla · 4.73 · 2 bedrooms · 3 beds · 1 bath,51048225,Sevilla,Triana,Triana Casco Antiguo,37.3875374,-6.0052258,Entire home/apt,121.0,1,15,2023-12-02,1.54,95,318,15,VFT/SE/09339,Rental unit in Sevilla,4.73,2,3,1
749198562804616950,Home in Sevilla · 4.92 · 1 bedroom · 2 beds · 1 shared bath,482482694,Lázaro De Jesús,Cerro - Amate,Juan XXIII,37.3748,-5.95083,Private room,55.0,1,51,2023-12-28,3.65,3,173,49,VFT/SE/10104,Home in Sevilla,4.92,1,2,1
568145504421601665,Rental unit in Sevilla · 4.67 · 2 bedrooms · 3 beds · 2 baths,361316600,Marta,Triana,Triana Oeste,37.3832,-6.00636,Entire home/apt,186.0,2,3,2022-06-12,0.14,1,225,0,VFT/SE/08855,Rental unit in Sevilla,4.67,2,3,2
