id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
887699546936307887,pequeño estudio acogedor,2353995,María,Puente de Vallecas,Palomeras Sureste,40.38845395469151,-3.6394564456807066,Entire home/apt,41,13,8,2024-11-13,0.45,3,37,3,
887716543393516104,Awesome & Spacious Apartment Gran Vía | A009,457078186,Apartamentos Day Madrid,Centro,Universidad,40.4213119,-3.706131,Entire home/apt,412,1,30,2024-11-10,1.71,16,307,16,VT-5584
887861309249861643,Nice and Cool in Lavapies,36503894,Marta Y Enrique,Centro,Embajadores,40.4090926,-3.699013,Entire home/apt,84,1,60,2024-12-11,3.11,45,351,42,
888029639173271340,Luxurious Apt One Bedroom 1.5 bath on a 17th Floor,16219667,L Leopoldo,Moncloa - Aravaca,Argüelles,40.42730359999999,-3.7141419,Entire home/apt,140,360,3,2023-06-10,0.16,3,365,0,
888040749132118713,Habitación Barajas 1,84443625,Laura,Barajas,Casco Histórico de Barajas,40.4758629,-3.5790083,Private room,,1,7,2023-06-09,0.36,2,0,0,
888058233095702731,Las Tabalas shared room with private bathroom,514038195,Susanna,Fuencarral - El Pardo,Valverde,40.50016698867676,-3.6723674839709157,Private room,,1,28,2024-05-28,1.54,2,0,10,
888157574725409750,Palafox V - Darya Living,454809758,Daniel,Chamberí,Trafalgar,40.431778013146385,-3.702026562306264,Entire home/apt,128,6,3,2024-08-05,0.19,6,0,2,
888222213576112905,Ainsa - 4 bedrooms apartment in Malasaña,346367515,Ukio,Chamberí,Trafalgar,40.429260773315235,-3.702413238173258,Entire home/apt,,31,0,,,332,165,0,
888230697589482361,Habitación Intima Madrid,514071809,Flora Michelle,Carabanchel,Opañel,40.392448384639735,-3.720831548961754,Private room,49,3,18,2024-09-01,0.94,1,267,2,
888285428171032152,Palafox III - Darya Living,454809758,Daniel,Chamberí,Trafalgar,40.42982,-3.70024,Entire home/apt,,30,1,2024-07-29,0.22,6,0,1,
888296220736760005,Carlit - 1 bedroom in Malasaña,346367515,Ukio,Chamberí,Trafalgar,40.429585806335616,-3.704392434781687,Entire home/apt,89,31,0,,,332,187,0,
888310261185321941,Habitación acogedora en Madrid,510285338,Yeray,Villa de Vallecas,Casco Histórico de Vallecas,40.3784656,-3.6235701,Private room,30,2,39,2024-11-30,2.13,1,55,20,
888346875032511331,Apart. de lujo en Ciudad Jardin,384252433,Ivan,Chamartín,Ciudad Jardín,40.44940055648425,-3.6670194341631728,Entire home/apt,88,1,106,2024-12-09,5.56,2,7,72,
888360919775777353,Ático luminoso y comodo Chamberí,142868023,Maria C,Chamberí,Trafalgar,40.43353930072975,-3.6995338778673847,Entire home/apt,90,7,6,2024-06-09,0.32,2,14,3,
888364516570712827,Bonito apartamento en Madrid Centro,265789580,Susana,Centro,Sol,40.4195460325616,-3.7009653076529507,Entire home/apt,175,4,9,2024-12-03,3.29,1,104,9,
888434863492657302,Beautiful newly renovated apartment in Canillas,512150243,José María,Hortaleza,Canillas,40.4641324,-3.6484735,Entire home/apt,161,1,25,2024-12-09,1.82,2,304,23,
888435657410106105,Spectacular newly renovated apartment,512150243,José María,Hortaleza,Canillas,40.4641324,-3.6484735,Entire home/apt,144,1,11,2024-11-24,0.60,2,350,8,
888456480656750045,Mario's house,514133117,Alvaro,Ciudad Lineal,Pueblo Nuevo,40.43464549999999,-3.641210399999999,Entire home/apt,88,2,101,2024-12-07,5.35,1,180,71,
888471327478076915,"马德里mágica
 高档公寓出租阳光大房间",512584596,Wenjun,Usera,San Fermín,40.366499084864124,-3.6861828006705144,Private room,42,1,28,2024-11-17,1.58,3,180,24,
888490377349520341,Habitación 2 personas en Madrid Capital,474688725,Jonathan,Moratalaz,Fontarrón,40.40013851117526,-3.6463334038853645,Private room,,1,70,2024-10-22,3.63,1,0,33,
888539756638259159,Habitación individual con patio.,491291438,Francisco,Usera,Moscardó,40.38726,-3.70616,Private room,38,3,10,2024-10-08,0.56,6,173,8,
888765477550186678,Castilla Luz Business 02-Parking,174381789,Alvaro,Tetuán,Castillejos,40.464011477584464,-3.693130836683612,Entire home/apt,133,7,4,2024-10-28,0.22,5,145,2,
888774562252281383,Castilla Luz Business 01-Parking,174381789,Alvaro,Tetuán,Castillejos,40.46372889692601,-3.693904229858606,Entire home/apt,133,7,2,2023-09-03,0.11,5,197,0,
888789751447846611,Nice apartment with a patio,513235104,Sergio,Centro,Embajadores,40.40713909999999,-3.7079547,Entire home/apt,104,2,65,2024-12-08,3.45,1,87,46,
888814658723880854,"Luxury apartment, top location",48454226,Carlos,Centro,Universidad,40.42683838693988,-3.70441590620331,Entire home/apt,,4,9,2023-08-20,0.49,1,0,0,
888830199980160604,2-bedroom flat in the centre of Madrid,291253690,Francisco Andres,Centro,Embajadores,40.41103516612716,-3.7030079757799856,Entire home/apt,139,1,53,2024-12-03,2.78,328,338,36,
888895899118934026,LuxaHome - Apartamento elegante y luminoso,106591951,Moises,Chamberí,Trafalgar,40.42973,-3.6974,Entire home/apt,200,28,4,2023-10-15,0.23,61,356,0,
888901379820842655,Luminosa habitación individual 101,514227840,Andrea,Hortaleza,Canillas,40.4642787,-3.649709699999999,Private room,28,90,1,2024-02-29,0.10,14,251,1,
888956571126676686,Piso luminoso y muy bien situado,514239455,Eric,Tetuán,Berruguete,40.4609352,-3.7001563,Entire home/apt,,2,0,,,1,0,0,
888958969247927189,Modern & Bright - 1Bedroom 1Bathroom - Chueca,514213964,Siete Monos Gestión Inmobiliaria,Centro,Justicia,40.42284,-3.69985,Entire home/apt,139,1,5,2024-11-10,0.26,5,276,3,
888961247410815607,Cozy & Bright - Studio - Chueca,514213964,Siete Monos Gestión Inmobiliaria,Centro,Justicia,40.4217,-3.69976,Entire home/apt,117,1,10,2024-11-21,0.52,5,254,7,
888966875656784691,Cozy & Modern Studio - Chueca,514213964,Siete Monos Gestión Inmobiliaria,Centro,Universidad,40.42271270575294,-3.7015435172916384,Entire home/apt,117,1,3,2024-02-11,0.16,5,266,1,
888969092283451150,Modern & Bright- Studio -Chueca,514213964,Siete Monos Gestión Inmobiliaria,Centro,Universidad,40.42319,-3.70131,Entire home/apt,116,1,5,2024-10-13,0.26,5,240,2,
888971518639049624,Llivia - 3 bedrooms and terrace in Almagro,346367515,Ukio,Chamberí,Almagro,40.43773,-3.69573,Entire home/apt,195,31,0,,,332,127,0,
888983478371355811,Confort y espacio en el corazón de Madrid,514246302,María José,Centro,Embajadores,40.408794,-3.7030978,Entire home/apt,108,2,67,2024-12-01,6.32,1,66,67,
891399806418270352,"Belle Home Madrid, Alquiler Temporal",8321213,Paula,Centro,Cortes,40.41097,-3.69556,Entire home/apt,127,20,92,2024-11-30,4.87,34,155,57,
891790716498210057,Cozy & Clean Room w/ Double Bed,505213,Yovanna,Latina,Aguilas,40.37889575601093,-3.7750119354651486,Private room,,1,36,2023-12-15,1.89,1,0,1,
891999910962966184,Cómoda Habitación Madrid,131659268,Jorge,Hortaleza,Pinar del Rey,40.47349361980311,-3.6468122693861704,Private room,,1,14,2024-03-15,0.73,1,0,4,
892074773774426656,Habitación doble privada ParqueRetiro/WiZinkCenter,102263790,Yasmina,Retiro,Ibiza,40.41704319999999,-3.6751397,Private room,72,1,91,2024-12-07,4.77,2,348,58,
892118473005721409,pequeño y acogedor apartamento en centro antiguo,5537924,Amaia,Centro,Palacio,40.4135,-3.71253,Entire home/apt,89,3,42,2024-11-28,2.42,6,277,25,
892418719475748604,Downtown Bright Apartment Gran Vía | A001S,457078186,Apartamentos Day Madrid,Centro,Universidad,40.4216281,-3.704713,Entire home/apt,214,1,44,2024-10-20,2.30,16,299,18,VT-2153
892437673671177825,Palace Area. Well-connected central studio,362296187,Natalia,Arganzuela,Imperial,40.41206454875891,-3.720510556185299,Entire home/apt,94,2,18,2024-11-24,0.95,1,87,7,
892462649968037358,Habitación dos camas en casa Julian-inn.,510498737,Sofia,San Blas - Canillejas,Rejas,40.44317,-3.56799,Private room,78,1,3,2024-06-09,0.16,4,351,2,
892485447752889903,Habitación individual en Casa Julian-inn.,510498737,Sofia,San Blas - Canillejas,Rejas,40.44307,-3.56745,Private room,55,1,0,,,4,356,0,
892491869203638852,Bed in Cute & Shared Room near Center,514431098,Javier,Carabanchel,Vista Alegre,40.378988681846586,-3.7493939169646775,Shared room,19,2,32,2024-12-03,1.72,5,43,17,
892493621964852516,Habitación doble en Casa Julian-inn.,510498737,Sofia,San Blas - Canillejas,Rejas,40.44304,-3.56727,Private room,66,1,0,,,4,352,0,
892496964897012303,Cozy Room near Madrid Center,514431098,Javier,Carabanchel,Vista Alegre,40.37732,-3.74954,Private room,35,3,79,2024-11-10,4.14,5,67,44,
892497841393757874,Habitación/con cocina completa en Casa Julian-inn.,510498737,Sofia,San Blas - Canillejas,Rejas,40.44173,-3.56661,Private room,90,1,6,2024-03-05,0.32,4,322,1,
892507584834398261,Estudio exterior vaguada,446760611,Raul,Fuencarral - El Pardo,Peñagrande,40.476701076823815,-3.7164023285279835,Entire home/apt,81,6,3,2024-07-21,0.16,36,365,2,
892525007225203551,Habitación con baño 301,514227840,Andrea,Hortaleza,Canillas,40.4642787,-3.649709699999999,Private room,24,90,1,2023-08-13,0.06,14,160,0,
892535629556714131,Precioso y céntrico apartamento junto a Gran Vía,9885245,My Mad Madrid,Centro,Sol,40.41991340298172,-3.702040155395648,Entire home/apt,81,2,81,2024-11-28,4.34,61,356,50,
892598040026096665,Nice studio in neighbourhood Ibiza.,291253690,Francisco Andres,Retiro,Ibiza,40.41657962835644,-3.676269744692346,Entire home/apt,123,1,24,2024-07-27,1.26,328,125,11,
892624056912861951,"Big, Bright One bedroom apartment",7860215,Jazmin,Chamberí,Arapiles,40.4323196,-3.7057126,Entire home/apt,130,6,9,2024-12-09,0.53,1,168,7,
892777386557417170,房间整洁安静，双人床，带独立洗手间，市中心，离museo prado 走路20分钟，离皇宫，sol近,315014400,Lin,Centro,Universidad,40.428179,-3.705167299999999,Private room,37,2,142,2024-12-08,7.49,2,212,90,
892787804622060924,Habitación privada en ventas,514309603,Alicia,Ciudad Lineal,Ventas,40.42748687367012,-3.655520993227721,Private room,22,3,0,,,1,84,0,
892804556223143932,Central Penthouse Apartment,56888866,Ollie,Centro,Universidad,40.42055,-3.70263,Entire home/apt,,3,0,,,2,0,0,
892814968525444278,Luminosa habitación en barrio Prosperidad,478216497,Gregory,Chamartín,Prosperidad,40.44298,-3.67094,Private room,26,4,2,2023-06-03,0.11,1,365,0,
893197450212145317,Homeclub | Luxurious Apartment in Justicia,469035350,Home Club,Centro,Justicia,40.4279141,-3.7016713,Entire home/apt,254,1,43,2024-12-01,2.45,10,220,31,
893203231955325552,Chic Studio on Carretas Street,515153130,Nuria,Centro,Sol,40.4155665,-3.7030389,Entire home/apt,122,2,94,2024-11-26,5.18,3,205,67,
893203311421322685,Business | coworking | mini-cinema| Terrace,438136382,Home Club,Salamanca,Guindalera,40.4344743,-3.6647203,Entire home/apt,93,30,0,,,320,98,0,
893276337252312894,Stayaday Apartments Albufera,61396897,Ángel Stayaday,Puente de Vallecas,San Diego,40.39769832507842,-3.668572269380092,Private room,,3,12,2024-10-28,0.76,13,18,6,
893320385086633401,Nice apartment: Plaza Toros - Las Ventas,460391145,Francisco Andres,Ciudad Lineal,Concepción,40.433591460883484,-3.656684106023156,Entire home/apt,91,1,47,2024-11-30,2.51,135,325,28,
893336347968483679,Apartamento amplio y coqueto a solo 750 m Bernabeu,504478012,Jorge,Tetuán,Cuatro Caminos,40.4532659269557,-3.6950370056974053,Entire home/apt,72,2,33,2024-11-26,1.75,2,355,24,
893338713644215250,apartamento reformado en plaza lavapies,391810099,Nacho,Centro,Embajadores,40.40918,-3.69972,Entire home/apt,69,1,6,2024-01-28,0.39,87,317,3,
893358032581104777,Habitación Doble Caracola Mágica,428831960,Maria,Centro,Cortes,40.41465,-3.69867,Private room,,1,56,2024-08-31,2.93,10,0,25,
893364534589569775,Boutique Embajadores,515191119,Maria Teresa,Centro,Embajadores,40.409953748723225,-3.7032461074529808,Entire home/apt,115,2,6,2024-10-29,0.83,2,327,6,
893369297764414923,Boutique Malasaña,515191119,Maria Teresa,Centro,Justicia,40.42558,-3.7005,Entire home/apt,166,2,3,2024-11-25,0.39,2,341,3,
